"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","UNITS","STATION","DATE"
"06832","L OKEE",2021-12-26,15.63,"",2021-12-27,2021-12-26,"ft NGVD29","LOK1",2021-12-26
"06832","L OKEE",2021-12-27,15.62,"",2021-12-28,2021-12-27,"ft NGVD29","LOK1",2021-12-27
"06832","L OKEE",2021-12-28,15.6,"",2021-12-29,2021-12-28,"ft NGVD29","LOK1",2021-12-28
"06832","L OKEE",2021-12-29,15.58,"",2021-12-30,2021-12-29,"ft NGVD29","LOK1",2021-12-29
"06832","L OKEE",2021-12-30,15.55,"",2021-12-31,2021-12-30,"ft NGVD29","LOK1",2021-12-30
"06832","L OKEE",2021-12-31,15.52,"",2022-01-01,2021-12-31,"ft NGVD29","LOK1",2021-12-31
"06832","L OKEE",2022-01-01,15.5,"",2022-01-02,2022-01-01,"ft NGVD29","LOK1",2022-01-01
"06832","L OKEE",2022-01-02,15.48,"",2022-01-03,2022-01-02,"ft NGVD29","LOK1",2022-01-02
"06832","L OKEE",2022-01-03,15.46,"",2022-01-04,2022-01-03,"ft NGVD29","LOK1",2022-01-03
"06832","L OKEE",2022-01-04,15.4,"",2022-01-05,2022-01-04,"ft NGVD29","LOK1",2022-01-04
"06832","L OKEE",2022-01-05,15.4,"",2022-01-07,2022-01-05,"ft NGVD29","LOK1",2022-01-05
"06832","L OKEE",2022-01-06,15.38,"",2022-01-07,2022-01-06,"ft NGVD29","LOK1",2022-01-06
"06832","L OKEE",2022-01-07,15.37,"",2022-01-08,2022-01-07,"ft NGVD29","LOK1",2022-01-07
"06832","L OKEE",2022-01-08,15.3,"",2022-01-09,2022-01-08,"ft NGVD29","LOK1",2022-01-08
"06832","L OKEE",2022-01-09,15.29,"",2022-01-10,2022-01-09,"ft NGVD29","LOK1",2022-01-09
"06832","L OKEE",2022-01-10,15.28,"",2022-01-11,2022-01-10,"ft NGVD29","LOK1",2022-01-10
"06832","L OKEE",2022-01-11,15.22,"",2022-01-12,2022-01-11,"ft NGVD29","LOK1",2022-01-11
"06832","L OKEE",2022-01-12,15.2,"",2022-01-13,2022-01-12,"ft NGVD29","LOK1",2022-01-12
"06832","L OKEE",2022-01-13,15.22,"",2022-01-14,2022-01-13,"ft NGVD29","LOK1",2022-01-13
"06832","L OKEE",2022-01-14,15.19,"",2022-01-15,2022-01-14,"ft NGVD29","LOK1",2022-01-14
"06832","L OKEE",2022-01-15,15.14,"",2022-01-19,2022-01-15,"ft NGVD29","LOK1",2022-01-15
"06832","L OKEE",2022-01-16,15.19,"",2022-01-23,2022-01-16,"ft NGVD29","LOK1",2022-01-16
"06832","L OKEE",2022-01-17,15.23,"",2022-01-19,2022-01-17,"ft NGVD29","LOK1",2022-01-17
"06832","L OKEE",2022-01-18,15.15,"",2022-01-19,2022-01-18,"ft NGVD29","LOK1",2022-01-18
"06832","L OKEE",2022-01-19,15.12,"",2022-01-20,2022-01-19,"ft NGVD29","LOK1",2022-01-19
"06832","L OKEE",2022-01-20,15.12,"",2022-01-21,2022-01-20,"ft NGVD29","LOK1",2022-01-20
"06832","L OKEE",2022-01-21,15.13,"",2022-01-23,2022-01-21,"ft NGVD29","LOK1",2022-01-21
"06832","L OKEE",2022-01-22,15.11,"",2022-01-23,2022-01-22,"ft NGVD29","LOK1",2022-01-22
"06832","L OKEE",2022-01-23,15.11,"",2022-01-24,2022-01-23,"ft NGVD29","LOK1",2022-01-23
"06832","L OKEE",2022-01-24,15.09,"",2022-01-25,2022-01-24,"ft NGVD29","LOK1",2022-01-24
"06832","L OKEE",2022-01-25,15.07,"",2022-01-26,2022-01-25,"ft NGVD29","LOK1",2022-01-25
"06832","L OKEE",2022-01-26,15.07,"",2022-01-27,2022-01-26,"ft NGVD29","LOK1",2022-01-26
"06832","L OKEE",2022-01-27,15.07,"",2022-01-28,2022-01-27,"ft NGVD29","LOK1",2022-01-27
"06832","L OKEE",2022-01-28,15.08,"",2022-01-29,2022-01-28,"ft NGVD29","LOK1",2022-01-28
"06832","L OKEE",2022-01-29,15.06,"",2022-01-30,2022-01-29,"ft NGVD29","LOK1",2022-01-29
"06832","L OKEE",2022-01-30,14.97,"",2022-02-09,2022-01-30,"ft NGVD29","LOK1",2022-01-30
"06832","L OKEE",2022-01-31,14.93,"",2022-02-09,2022-01-31,"ft NGVD29","LOK1",2022-01-31
"06832","L OKEE",2022-02-01,14.91,"",2022-02-11,2022-02-01,"ft NGVD29","LOK1",2022-02-01
"06832","L OKEE",2022-02-02,14.91,"",2022-02-09,2022-02-02,"ft NGVD29","LOK1",2022-02-02
"06832","L OKEE",2022-02-03,14.91,"",2022-02-09,2022-02-03,"ft NGVD29","LOK1",2022-02-03
"06832","L OKEE",2022-02-04,14.91,"",2022-02-09,2022-02-04,"ft NGVD29","LOK1",2022-02-04
"06832","L OKEE",2022-02-05,14.9,"",2022-02-09,2022-02-05,"ft NGVD29","LOK1",2022-02-05
"06832","L OKEE",2022-02-06,14.89,"",2022-02-09,2022-02-06,"ft NGVD29","LOK1",2022-02-06
"06832","L OKEE",2022-02-07,14.88,"",2022-02-11,2022-02-07,"ft NGVD29","LOK1",2022-02-07
"06832","L OKEE",2022-02-08,14.86,"",2022-02-09,2022-02-08,"ft NGVD29","LOK1",2022-02-08
"06832","L OKEE",2022-02-09,14.87,"",2022-02-10,2022-02-09,"ft NGVD29","LOK1",2022-02-09
"06832","L OKEE",2022-02-10,14.86,"",2022-02-11,2022-02-10,"ft NGVD29","LOK1",2022-02-10
"06832","L OKEE",2022-02-11,14.85,"",2022-02-12,2022-02-11,"ft NGVD29","LOK1",2022-02-11
"06832","L OKEE",2022-02-12,14.86,"",2022-02-13,2022-02-12,"ft NGVD29","LOK1",2022-02-12
"06832","L OKEE",2022-02-13,14.88,"",2022-02-14,2022-02-13,"ft NGVD29","LOK1",2022-02-13
"06832","L OKEE",2022-02-14,14.82,"",2022-02-15,2022-02-14,"ft NGVD29","LOK1",2022-02-14
"06832","L OKEE",2022-02-15,14.79,"",2022-02-16,2022-02-15,"ft NGVD29","LOK1",2022-02-15
"06832","L OKEE",2022-02-16,14.78,"",2022-02-17,2022-02-16,"ft NGVD29","LOK1",2022-02-16
"06832","L OKEE",2022-02-17,14.78,"",2022-02-18,2022-02-17,"ft NGVD29","LOK1",2022-02-17
"06832","L OKEE",2022-02-18,14.79,"",2022-02-19,2022-02-18,"ft NGVD29","LOK1",2022-02-18
"06832","L OKEE",2022-02-19,14.76,"",2022-02-20,2022-02-19,"ft NGVD29","LOK1",2022-02-19
"06832","L OKEE",2022-02-20,14.72,"",2022-02-21,2022-02-20,"ft NGVD29","LOK1",2022-02-20
"06832","L OKEE",2022-02-21,14.71,"",2022-02-22,2022-02-21,"ft NGVD29","LOK1",2022-02-21
"06832","L OKEE",2022-02-22,14.7,"",2022-02-23,2022-02-22,"ft NGVD29","LOK1",2022-02-22
"06832","L OKEE",2022-02-23,14.68,"",2022-02-24,2022-02-23,"ft NGVD29","LOK1",2022-02-23
"06832","L OKEE",2022-02-24,14.65,"",2022-02-25,2022-02-24,"ft NGVD29","LOK1",2022-02-24
"06832","L OKEE",2022-02-25,14.63,"",2022-02-26,2022-02-25,"ft NGVD29","LOK1",2022-02-25
"06832","L OKEE",2022-02-26,14.59,"",2022-02-27,2022-02-26,"ft NGVD29","LOK1",2022-02-26
"06832","L OKEE",2022-02-27,14.59,"",2022-02-28,2022-02-27,"ft NGVD29","LOK1",2022-02-27
"06832","L OKEE",2022-02-28,14.58,"",2022-03-01,2022-02-28,"ft NGVD29","LOK1",2022-02-28
"06832","L OKEE",2022-03-01,14.52,"",2022-03-02,2022-03-01,"ft NGVD29","LOK1",2022-03-01
"06832","L OKEE",2022-03-02,14.48,"",2022-03-03,2022-03-02,"ft NGVD29","LOK1",2022-03-02
"06832","L OKEE",2022-03-03,14.45,"",2022-03-04,2022-03-03,"ft NGVD29","LOK1",2022-03-03
"06832","L OKEE",2022-03-04,14.41,"",2022-03-05,2022-03-04,"ft NGVD29","LOK1",2022-03-04
"06832","L OKEE",2022-03-05,14.36,"",2022-03-06,2022-03-05,"ft NGVD29","LOK1",2022-03-05
"06832","L OKEE",2022-03-06,14.35,"",2022-03-07,2022-03-06,"ft NGVD29","LOK1",2022-03-06
"06832","L OKEE",2022-03-07,14.33,"",2022-03-14,2022-03-07,"ft NGVD29","LOK1",2022-03-07
"06832","L OKEE",2022-03-08,14.32,"",2022-03-09,2022-03-08,"ft NGVD29","LOK1",2022-03-08
"06832","L OKEE",2022-03-09,14.3,"",2022-03-10,2022-03-09,"ft NGVD29","LOK1",2022-03-09
"06832","L OKEE",2022-03-10,14.28,"",2022-03-11,2022-03-10,"ft NGVD29","LOK1",2022-03-10
"06832","L OKEE",2022-03-11,14.26,"",2022-03-12,2022-03-11,"ft NGVD29","LOK1",2022-03-11
"06832","L OKEE",2022-03-12,14.3,"",2022-03-13,2022-03-12,"ft NGVD29","LOK1",2022-03-12
"06832","L OKEE",2022-03-13,14.15,"",2022-03-14,2022-03-13,"ft NGVD29","LOK1",2022-03-13
"06832","L OKEE",2022-03-14,14.14,"",2022-03-15,2022-03-14,"ft NGVD29","LOK1",2022-03-14
"06832","L OKEE",2022-03-15,14.14,"",2022-03-16,2022-03-15,"ft NGVD29","LOK1",2022-03-15
"06832","L OKEE",2022-03-16,14.21,"",2022-03-17,2022-03-16,"ft NGVD29","LOK1",2022-03-16
"06832","L OKEE",2022-03-17,14.2,"",2022-03-18,2022-03-17,"ft NGVD29","LOK1",2022-03-17
"06832","L OKEE",2022-03-18,14.18,"",2022-03-19,2022-03-18,"ft NGVD29","LOK1",2022-03-18
"06832","L OKEE",2022-03-19,14.17,"",2022-03-20,2022-03-19,"ft NGVD29","LOK1",2022-03-19
"06832","L OKEE",2022-03-20,14.13,"",2022-03-21,2022-03-20,"ft NGVD29","LOK1",2022-03-20
"06832","L OKEE",2022-03-21,14.06,"",2022-03-22,2022-03-21,"ft NGVD29","LOK1",2022-03-21
"06832","L OKEE",2022-03-22,14.04,"",2022-03-23,2022-03-22,"ft NGVD29","LOK1",2022-03-22
"06832","L OKEE",2022-03-23,14.02,"",2022-03-24,2022-03-23,"ft NGVD29","LOK1",2022-03-23
"06832","L OKEE",2022-03-24,14.04,"",2022-03-25,2022-03-24,"ft NGVD29","LOK1",2022-03-24
"06832","L OKEE",2022-03-25,14.01,"",2022-03-26,2022-03-25,"ft NGVD29","LOK1",2022-03-25
"06832","L OKEE",2022-03-26,13.98,"",2022-03-27,2022-03-26,"ft NGVD29","LOK1",2022-03-26
"06832","L OKEE",2022-03-27,13.92,"",2022-03-28,2022-03-27,"ft NGVD29","LOK1",2022-03-27
"06832","L OKEE",2022-03-28,13.88,"",2022-03-29,2022-03-28,"ft NGVD29","LOK1",2022-03-28
"06832","L OKEE",2022-03-29,13.84,"",2022-03-30,2022-03-29,"ft NGVD29","LOK1",2022-03-29
"06832","L OKEE",2022-03-30,13.79,"",2022-03-31,2022-03-30,"ft NGVD29","LOK1",2022-03-30
"06832","L OKEE",2022-03-31,13.78,"",2022-04-01,2022-03-31,"ft NGVD29","LOK1",2022-03-31
"06832","L OKEE",2022-04-01,13.77,"",2022-04-02,2022-04-01,"ft NGVD29","LOK1",2022-04-01
"06832","L OKEE",2022-04-02,13.75,"",2022-04-03,2022-04-02,"ft NGVD29","LOK1",2022-04-02
"06832","L OKEE",2022-04-03,13.75,"",2022-04-04,2022-04-03,"ft NGVD29","LOK1",2022-04-03
"06832","L OKEE",2022-04-04,13.73,"",2022-04-05,2022-04-04,"ft NGVD29","LOK1",2022-04-04
"06832","L OKEE",2022-04-05,13.74,"",2022-04-06,2022-04-05,"ft NGVD29","LOK1",2022-04-05
"06832","L OKEE",2022-04-06,13.73,"",2022-04-07,2022-04-06,"ft NGVD29","LOK1",2022-04-06
"06832","L OKEE",2022-04-07,13.72,"",2022-04-08,2022-04-07,"ft NGVD29","LOK1",2022-04-07
"06832","L OKEE",2022-04-08,13.68,"",2022-04-09,2022-04-08,"ft NGVD29","LOK1",2022-04-08
"06832","L OKEE",2022-04-09,13.65,"",2022-04-10,2022-04-09,"ft NGVD29","LOK1",2022-04-09
"06832","L OKEE",2022-04-10,13.53,"",2022-04-11,2022-04-10,"ft NGVD29","LOK1",2022-04-10
"06832","L OKEE",2022-04-11,13.49,"",2022-04-12,2022-04-11,"ft NGVD29","LOK1",2022-04-11
"06832","L OKEE",2022-04-12,13.46,"",2022-04-13,2022-04-12,"ft NGVD29","LOK1",2022-04-12
"06832","L OKEE",2022-04-13,13.41,"",2022-04-24,2022-04-13,"ft NGVD29","LOK1",2022-04-13
"06832","L OKEE",2022-04-14,13.4,"",2022-04-24,2022-04-14,"ft NGVD29","LOK1",2022-04-14
"06832","L OKEE",2022-04-15,13.4,"",2022-04-24,2022-04-15,"ft NGVD29","LOK1",2022-04-15
"06832","L OKEE",2022-04-16,13.39,"",2022-04-24,2022-04-16,"ft NGVD29","LOK1",2022-04-16
"06832","L OKEE",2022-04-17,13.39,"",2022-04-24,2022-04-17,"ft NGVD29","LOK1",2022-04-17
"06832","L OKEE",2022-04-18,13.36,"",2022-04-24,2022-04-18,"ft NGVD29","LOK1",2022-04-18
"06832","L OKEE",2022-04-19,13.31,"",2022-04-24,2022-04-19,"ft NGVD29","LOK1",2022-04-19
"06832","L OKEE",2022-04-20,13.27,"",2022-04-24,2022-04-20,"ft NGVD29","LOK1",2022-04-20
"06832","L OKEE",2022-04-21,13.22,"",2022-04-24,2022-04-21,"ft NGVD29","LOK1",2022-04-21
"06832","L OKEE",2022-04-22,13.17,"",2022-04-24,2022-04-22,"ft NGVD29","LOK1",2022-04-22
"06832","L OKEE",2022-04-23,13.15,"",2022-04-24,2022-04-23,"ft NGVD29","LOK1",2022-04-23
"06832","L OKEE",2022-04-24,13.11,"",2022-04-25,2022-04-24,"ft NGVD29","LOK1",2022-04-24
"06832","L OKEE",2022-04-25,13.08,"",2022-04-26,2022-04-25,"ft NGVD29","LOK1",2022-04-25
"06832","L OKEE",2022-04-26,13.05,"",2022-04-28,2022-04-26,"ft NGVD29","LOK1",2022-04-26
"06832","L OKEE",2022-04-27,13.04,"",2022-04-28,2022-04-27,"ft NGVD29","LOK1",2022-04-27
"06832","L OKEE",2022-04-28,13.01,"",2022-04-29,2022-04-28,"ft NGVD29","LOK1",2022-04-28
"06832","L OKEE",2022-04-29,12.98,"",2022-04-30,2022-04-29,"ft NGVD29","LOK1",2022-04-29
"06832","L OKEE",2022-04-30,12.96,"",2022-05-01,2022-04-30,"ft NGVD29","LOK1",2022-04-30
"06832","L OKEE",2022-05-01,12.98,"",2022-05-02,2022-05-01,"ft NGVD29","LOK1",2022-05-01
"06832","L OKEE",2022-05-02,12.97,"",2022-05-03,2022-05-02,"ft NGVD29","LOK1",2022-05-02
"06832","L OKEE",2022-05-03,12.97,"",2022-05-04,2022-05-03,"ft NGVD29","LOK1",2022-05-03
"06832","L OKEE",2022-05-04,12.98,"",2022-05-05,2022-05-04,"ft NGVD29","LOK1",2022-05-04
"06832","L OKEE",2022-05-05,12.98,"",2022-05-06,2022-05-05,"ft NGVD29","LOK1",2022-05-05
"06832","L OKEE",2022-05-06,12.95,"",2022-05-07,2022-05-06,"ft NGVD29","LOK1",2022-05-06
"06832","L OKEE",2022-05-07,12.95,"",2022-05-08,2022-05-07,"ft NGVD29","LOK1",2022-05-07
"06832","L OKEE",2022-05-08,12.91,"",2022-05-09,2022-05-08,"ft NGVD29","LOK1",2022-05-08
"06832","L OKEE",2022-05-09,12.86,"",2022-05-10,2022-05-09,"ft NGVD29","LOK1",2022-05-09
"06832","L OKEE",2022-05-10,12.81,"",2022-05-11,2022-05-10,"ft NGVD29","LOK1",2022-05-10
"06832","L OKEE",2022-05-11,12.75,"",2022-05-12,2022-05-11,"ft NGVD29","LOK1",2022-05-11
"06832","L OKEE",2022-05-12,12.73,"",2022-05-13,2022-05-12,"ft NGVD29","LOK1",2022-05-12
"06832","L OKEE",2022-05-13,12.7,"",2022-05-14,2022-05-13,"ft NGVD29","LOK1",2022-05-13
"06832","L OKEE",2022-05-14,12.71,"",2022-05-15,2022-05-14,"ft NGVD29","LOK1",2022-05-14
"06832","L OKEE",2022-05-15,12.7,"",2022-05-16,2022-05-15,"ft NGVD29","LOK1",2022-05-15
"06832","L OKEE",2022-05-16,12.69,"",2022-05-17,2022-05-16,"ft NGVD29","LOK1",2022-05-16
"06832","L OKEE",2022-05-17,12.67,"",2022-05-18,2022-05-17,"ft NGVD29","LOK1",2022-05-17
"06832","L OKEE",2022-05-18,12.65,"",2022-05-19,2022-05-18,"ft NGVD29","LOK1",2022-05-18
"06832","L OKEE",2022-05-19,12.63,"",2022-05-20,2022-05-19,"ft NGVD29","LOK1",2022-05-19
"06832","L OKEE",2022-05-20,12.65,"",2022-05-21,2022-05-20,"ft NGVD29","LOK1",2022-05-20
"06832","L OKEE",2022-05-21,12.69,"",2022-05-26,2022-05-21,"ft NGVD29","LOK1",2022-05-21
"06832","L OKEE",2022-05-22,12.68,"",2022-05-26,2022-05-22,"ft NGVD29","LOK1",2022-05-22
"06832","L OKEE",2022-05-23,12.67,"",2022-05-26,2022-05-23,"ft NGVD29","LOK1",2022-05-23
"06832","L OKEE",2022-05-24,12.64,"",2022-05-26,2022-05-24,"ft NGVD29","LOK1",2022-05-24
"06832","L OKEE",2022-05-25,12.6,"",2022-06-03,2022-05-25,"ft NGVD29","LOK1",2022-05-25
"06832","L OKEE",2022-05-26,12.59,"",2022-06-01,2022-05-26,"ft NGVD29","LOK1",2022-05-26
"06832","L OKEE",2022-05-27,12.59,"",2022-05-28,2022-05-27,"ft NGVD29","LOK1",2022-05-27
"06832","L OKEE",2022-05-28,12.58,"",2022-06-01,2022-05-28,"ft NGVD29","LOK1",2022-05-28
"06832","L OKEE",2022-05-29,12.6,"",2022-06-01,2022-05-29,"ft NGVD29","LOK1",2022-05-29
"06832","L OKEE",2022-05-30,12.62,"",2022-05-31,2022-05-30,"ft NGVD29","LOK1",2022-05-30
"06832","L OKEE",2022-05-31,12.6,"",2022-06-01,2022-05-31,"ft NGVD29","LOK1",2022-05-31
"06832","L OKEE",2022-06-01,12.57,"",2022-06-02,2022-06-01,"ft NGVD29","LOK1",2022-06-01
"06832","L OKEE",2022-06-02,12.59,"",2022-06-09,2022-06-02,"ft NGVD29","LOK1",2022-06-02
"06832","L OKEE",2022-06-03,12.63,"",2022-06-04,2022-06-03,"ft NGVD29","LOK1",2022-06-03
"06832","L OKEE",2022-06-04,12.72,"",2022-06-05,2022-06-04,"ft NGVD29","LOK1",2022-06-04
"06832","L OKEE",2022-06-05,12.75,"",2022-06-06,2022-06-05,"ft NGVD29","LOK1",2022-06-05
"06832","L OKEE",2022-06-06,12.75,"",2022-06-07,2022-06-06,"ft NGVD29","LOK1",2022-06-06
"06832","L OKEE",2022-06-07,12.76,"",2022-06-08,2022-06-07,"ft NGVD29","LOK1",2022-06-07
"06832","L OKEE",2022-06-08,12.76,"",2022-06-09,2022-06-08,"ft NGVD29","LOK1",2022-06-08
"06832","L OKEE",2022-06-09,12.78,"",2022-06-10,2022-06-09,"ft NGVD29","LOK1",2022-06-09
"06832","L OKEE",2022-06-10,12.86,"",2022-06-11,2022-06-10,"ft NGVD29","LOK1",2022-06-10
"06832","L OKEE",2022-06-11,13,"",2022-06-12,2022-06-11,"ft NGVD29","LOK1",2022-06-11
"06832","L OKEE",2022-06-12,13.02,"",2022-06-13,2022-06-12,"ft NGVD29","LOK1",2022-06-12
"06832","L OKEE",2022-06-13,13.02,"",2022-06-14,2022-06-13,"ft NGVD29","LOK1",2022-06-13
"06832","L OKEE",2022-06-14,13.01,"",2022-06-15,2022-06-14,"ft NGVD29","LOK1",2022-06-14
"06832","L OKEE",2022-06-15,13,"",2022-06-16,2022-06-15,"ft NGVD29","LOK1",2022-06-15
"06832","L OKEE",2022-06-16,12.98,"",2022-06-17,2022-06-16,"ft NGVD29","LOK1",2022-06-16
"06832","L OKEE",2022-06-17,12.96,"",2022-06-18,2022-06-17,"ft NGVD29","LOK1",2022-06-17
"06832","L OKEE",2022-06-18,12.95,"",2022-06-19,2022-06-18,"ft NGVD29","LOK1",2022-06-18
"06832","L OKEE",2022-06-19,12.94,"",2022-06-20,2022-06-19,"ft NGVD29","LOK1",2022-06-19
"06832","L OKEE",2022-06-20,12.94,"",2022-06-21,2022-06-20,"ft NGVD29","LOK1",2022-06-20
"06832","L OKEE",2022-06-21,12.96,"",2022-06-22,2022-06-21,"ft NGVD29","LOK1",2022-06-21
"06832","L OKEE",2022-06-22,12.94,"",2022-06-23,2022-06-22,"ft NGVD29","LOK1",2022-06-22
"06832","L OKEE",2022-06-23,12.93,"",2022-06-24,2022-06-23,"ft NGVD29","LOK1",2022-06-23
"06832","L OKEE",2022-06-24,12.91,"",2022-06-25,2022-06-24,"ft NGVD29","LOK1",2022-06-24
"06832","L OKEE",2022-06-25,12.9,"",2022-06-26,2022-06-25,"ft NGVD29","LOK1",2022-06-25
"06832","L OKEE",2022-06-26,12.91,"",2022-06-27,2022-06-26,"ft NGVD29","LOK1",2022-06-26
"06832","L OKEE",2022-06-27,12.92,"",2022-06-28,2022-06-27,"ft NGVD29","LOK1",2022-06-27
"06832","L OKEE",2022-06-28,12.93,"",2022-06-29,2022-06-28,"ft NGVD29","LOK1",2022-06-28
"06832","L OKEE",2022-06-29,12.92,"",2022-06-30,2022-06-29,"ft NGVD29","LOK1",2022-06-29
"06832","L OKEE",2022-06-30,12.92,"",2022-07-01,2022-06-30,"ft NGVD29","LOK1",2022-06-30
"06832","L OKEE",2022-07-01,12.9,"",2022-07-02,2022-07-01,"ft NGVD29","LOK1",2022-07-01
"06832","L OKEE",2022-07-02,12.89,"",2022-07-03,2022-07-02,"ft NGVD29","LOK1",2022-07-02
"06832","L OKEE",2022-07-03,12.88,"",2022-07-04,2022-07-03,"ft NGVD29","LOK1",2022-07-03
"06832","L OKEE",2022-07-04,12.87,"",2022-07-05,2022-07-04,"ft NGVD29","LOK1",2022-07-04
"06832","L OKEE",2022-07-05,12.87,"",2022-07-06,2022-07-05,"ft NGVD29","LOK1",2022-07-05
"06832","L OKEE",2022-07-06,12.88,"",2022-07-07,2022-07-06,"ft NGVD29","LOK1",2022-07-06
"06832","L OKEE",2022-07-07,12.88,"",2022-07-14,2022-07-07,"ft NGVD29","LOK1",2022-07-07
"06832","L OKEE",2022-07-08,12.88,"",2022-07-09,2022-07-08,"ft NGVD29","LOK1",2022-07-08
"06832","L OKEE",2022-07-09,12.9,"",2022-07-10,2022-07-09,"ft NGVD29","LOK1",2022-07-09
"06832","L OKEE",2022-07-10,12.93,"",2022-07-17,2022-07-10,"ft NGVD29","LOK1",2022-07-10
"06832","L OKEE",2022-07-11,12.97,"",2022-07-12,2022-07-11,"ft NGVD29","LOK1",2022-07-11
"06832","L OKEE",2022-07-12,12.98,"",2022-07-13,2022-07-12,"ft NGVD29","LOK1",2022-07-12
"06832","L OKEE",2022-07-13,12.99,"",2022-07-14,2022-07-13,"ft NGVD29","LOK1",2022-07-13
"06832","L OKEE",2022-07-14,12.97,"",2022-07-15,2022-07-14,"ft NGVD29","LOK1",2022-07-14
"06832","L OKEE",2022-07-15,12.96,"",2022-07-16,2022-07-15,"ft NGVD29","LOK1",2022-07-15
"06832","L OKEE",2022-07-16,12.99,"",2022-07-17,2022-07-16,"ft NGVD29","LOK1",2022-07-16
"06832","L OKEE",2022-07-17,13.05,"",2022-07-18,2022-07-17,"ft NGVD29","LOK1",2022-07-17
"06832","L OKEE",2022-07-18,13.08,"",2022-07-19,2022-07-18,"ft NGVD29","LOK1",2022-07-18
"06832","L OKEE",2022-07-19,13.08,"",2022-07-20,2022-07-19,"ft NGVD29","LOK1",2022-07-19
"06832","L OKEE",2022-07-20,13.07,"",2022-07-21,2022-07-20,"ft NGVD29","LOK1",2022-07-20
"06832","L OKEE",2022-07-21,13.06,"",2022-07-24,2022-07-21,"ft NGVD29","LOK1",2022-07-21
"06832","L OKEE",2022-07-22,13.04,"",2022-07-23,2022-07-22,"ft NGVD29","LOK1",2022-07-22
"06832","L OKEE",2022-07-23,13.04,"",2022-07-24,2022-07-23,"ft NGVD29","LOK1",2022-07-23
"06832","L OKEE",2022-07-24,13.04,"",2022-07-25,2022-07-24,"ft NGVD29","LOK1",2022-07-24
"06832","L OKEE",2022-07-25,13.02,"",2022-07-26,2022-07-25,"ft NGVD29","LOK1",2022-07-25
"06832","L OKEE",2022-07-26,13.02,"",2022-07-27,2022-07-26,"ft NGVD29","LOK1",2022-07-26
"06832","L OKEE",2022-07-27,13.04,"",2022-07-28,2022-07-27,"ft NGVD29","LOK1",2022-07-27
"06832","L OKEE",2022-07-28,13.02,"",2022-07-29,2022-07-28,"ft NGVD29","LOK1",2022-07-28
"06832","L OKEE",2022-07-29,13,"",2022-07-30,2022-07-29,"ft NGVD29","LOK1",2022-07-29
"06832","L OKEE",2022-07-30,12.98,"",2022-07-31,2022-07-30,"ft NGVD29","LOK1",2022-07-30
"06832","L OKEE",2022-07-31,12.96,"",2022-08-01,2022-07-31,"ft NGVD29","LOK1",2022-07-31
"06832","L OKEE",2022-08-01,12.94,"",2022-08-02,2022-08-01,"ft NGVD29","LOK1",2022-08-01
"06832","L OKEE",2022-08-02,12.93,"",2022-08-03,2022-08-02,"ft NGVD29","LOK1",2022-08-02
"06832","L OKEE",2022-08-03,12.98,"",2022-08-04,2022-08-03,"ft NGVD29","LOK1",2022-08-03
"06832","L OKEE",2022-08-04,12.96,"",2022-08-05,2022-08-04,"ft NGVD29","LOK1",2022-08-04
"06832","L OKEE",2022-08-05,12.95,"",2022-08-06,2022-08-05,"ft NGVD29","LOK1",2022-08-05
"06832","L OKEE",2022-08-06,12.92,"",2022-08-07,2022-08-06,"ft NGVD29","LOK1",2022-08-06
"06832","L OKEE",2022-08-07,12.89,"",2022-08-08,2022-08-07,"ft NGVD29","LOK1",2022-08-07
"06832","L OKEE",2022-08-08,12.87,"",2022-08-09,2022-08-08,"ft NGVD29","LOK1",2022-08-08
"06832","L OKEE",2022-08-09,12.85,"",2022-08-10,2022-08-09,"ft NGVD29","LOK1",2022-08-09
"06832","L OKEE",2022-08-10,12.83,"",2022-08-11,2022-08-10,"ft NGVD29","LOK1",2022-08-10
"06832","L OKEE",2022-08-11,12.8,"",2022-08-12,2022-08-11,"ft NGVD29","LOK1",2022-08-11
"06832","L OKEE",2022-08-12,12.78,"",2022-08-13,2022-08-12,"ft NGVD29","LOK1",2022-08-12
"06832","L OKEE",2022-08-13,12.76,"",2022-08-16,2022-08-13,"ft NGVD29","LOK1",2022-08-13
"06832","L OKEE",2022-08-14,12.79,"",2022-08-16,2022-08-14,"ft NGVD29","LOK1",2022-08-14
"06832","L OKEE",2022-08-15,12.78,"",2022-08-16,2022-08-15,"ft NGVD29","LOK1",2022-08-15
"06832","L OKEE",2022-08-16,12.77,"",2022-08-17,2022-08-16,"ft NGVD29","LOK1",2022-08-16
"06832","L OKEE",2022-08-17,12.75,"",2022-08-18,2022-08-17,"ft NGVD29","LOK1",2022-08-17
"06832","L OKEE",2022-08-18,12.73,"",2022-08-19,2022-08-18,"ft NGVD29","LOK1",2022-08-18
"06832","L OKEE",2022-08-19,12.71,"",2022-08-20,2022-08-19,"ft NGVD29","LOK1",2022-08-19
"06832","L OKEE",2022-08-20,12.7,"",2022-08-21,2022-08-20,"ft NGVD29","LOK1",2022-08-20
"06832","L OKEE",2022-08-21,12.67,"",2022-08-22,2022-08-21,"ft NGVD29","LOK1",2022-08-21
"06832","L OKEE",2022-08-22,12.65,"",2022-08-23,2022-08-22,"ft NGVD29","LOK1",2022-08-22
