"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","STATION","lake","DATE"
"15529","S58_H",2023-01-13,64.03,"",2023-01-19,2023-01-13,"S58_H","ALLI",2023-01-13
"15529","S58_H",2023-01-14,64,"",2023-01-19,2023-01-14,"S58_H","ALLI",2023-01-14
"15529","S58_H",2023-01-15,63.98,"",2023-01-19,2023-01-15,"S58_H","ALLI",2023-01-15
"15529","S58_H",2023-01-16,63.98,"",2023-01-19,2023-01-16,"S58_H","ALLI",2023-01-16
"15529","S58_H",2023-01-17,63.99,"",2023-01-19,2023-01-17,"S58_H","ALLI",2023-01-17
"15529","S58_H",2023-01-18,63.99,"",2023-01-27,2023-01-18,"S58_H","ALLI",2023-01-18
"15529","S58_H",2023-01-19,64,"",2023-01-27,2023-01-19,"S58_H","ALLI",2023-01-19
"15529","S58_H",2023-01-20,63.99,"",2023-01-27,2023-01-20,"S58_H","ALLI",2023-01-20
"15529","S58_H",2023-01-21,63.98,"",2023-01-27,2023-01-21,"S58_H","ALLI",2023-01-21
"15529","S58_H",2023-01-22,64.01,"",2023-01-27,2023-01-22,"S58_H","ALLI",2023-01-22
"15529","S58_H",2023-01-23,64,"",2023-01-27,2023-01-23,"S58_H","ALLI",2023-01-23
"15529","S58_H",2023-01-24,63.98,"",2023-01-27,2023-01-24,"S58_H","ALLI",2023-01-24
"15529","S58_H",2023-01-25,64.01,"",2023-01-27,2023-01-25,"S58_H","ALLI",2023-01-25
"15529","S58_H",2023-01-26,64,"",2023-02-06,2023-01-26,"S58_H","ALLI",2023-01-26
"15529","S58_H",2023-01-27,63.97,"",2023-02-06,2023-01-27,"S58_H","ALLI",2023-01-27
"15529","S58_H",2023-01-28,63.96,"",2023-02-06,2023-01-28,"S58_H","ALLI",2023-01-28
"15529","S58_H",2023-01-29,63.97,"",2023-02-06,2023-01-29,"S58_H","ALLI",2023-01-29
"15529","S58_H",2023-01-30,63.98,"",2023-02-06,2023-01-30,"S58_H","ALLI",2023-01-30
"15529","S58_H",2023-01-31,63.98,"",2023-02-06,2023-01-31,"S58_H","ALLI",2023-01-31
"15529","S58_H",2023-02-01,63.98,"",2023-02-06,2023-02-01,"S58_H","ALLI",2023-02-01
"15529","S58_H",2023-02-02,63.98,"",2023-02-06,2023-02-02,"S58_H","ALLI",2023-02-02
"15529","S58_H",2023-02-03,63.99,"",2023-02-06,2023-02-03,"S58_H","ALLI",2023-02-03
"15529","S58_H",2023-02-04,63.97,"",2023-02-06,2023-02-04,"S58_H","ALLI",2023-02-04
"15529","S58_H",2023-02-05,63.98,"",2023-02-14,2023-02-05,"S58_H","ALLI",2023-02-05
"15529","S58_H",2023-02-06,63.98,"",2023-02-14,2023-02-06,"S58_H","ALLI",2023-02-06
"15529","S58_H",2023-02-07,63.97,"",2023-02-14,2023-02-07,"S58_H","ALLI",2023-02-07
"15529","S58_H",2023-02-08,63.97,"",2023-02-14,2023-02-08,"S58_H","ALLI",2023-02-08
"15529","S58_H",2023-02-09,63.97,"",2023-02-14,2023-02-09,"S58_H","ALLI",2023-02-09
"15529","S58_H",2023-02-10,63.98,"",2023-02-14,2023-02-10,"S58_H","ALLI",2023-02-10
"15529","S58_H",2023-02-11,64.02,"",2023-02-14,2023-02-11,"S58_H","ALLI",2023-02-11
"15529","S58_H",2023-02-12,64.05,"",2023-02-14,2023-02-12,"S58_H","ALLI",2023-02-12
"15529","S58_H",2023-02-13,63.99,"",2023-02-24,2023-02-13,"S58_H","ALLI",2023-02-13
"15529","S58_H",2023-02-14,63.98,"",2023-02-24,2023-02-14,"S58_H","ALLI",2023-02-14
"15529","S58_H",2023-02-15,63.97,"",2023-02-24,2023-02-15,"S58_H","ALLI",2023-02-15
"15529","S58_H",2023-02-16,63.97,"",2023-02-24,2023-02-16,"S58_H","ALLI",2023-02-16
"15529","S58_H",2023-02-17,63.98,"",2023-02-24,2023-02-17,"S58_H","ALLI",2023-02-17
"15529","S58_H",2023-02-18,63.93,"",2023-02-24,2023-02-18,"S58_H","ALLI",2023-02-18
"15529","S58_H",2023-02-19,63.94,"",2023-02-24,2023-02-19,"S58_H","ALLI",2023-02-19
"15529","S58_H",2023-02-20,63.94,"",2023-02-24,2023-02-20,"S58_H","ALLI",2023-02-20
"15529","S58_H",2023-02-21,63.94,"",2023-02-24,2023-02-21,"S58_H","ALLI",2023-02-21
"15529","S58_H",2023-02-22,63.92,"",2023-02-24,2023-02-22,"S58_H","ALLI",2023-02-22
"15529","S58_H",2023-02-23,63.92,"",2023-03-06,2023-02-23,"S58_H","ALLI",2023-02-23
"15529","S58_H",2023-02-24,63.91,"",2023-03-06,2023-02-24,"S58_H","ALLI",2023-02-24
"15529","S58_H",2023-02-25,63.9,"",2023-03-06,2023-02-25,"S58_H","ALLI",2023-02-25
"15529","S58_H",2023-02-26,63.89,"",2023-03-06,2023-02-26,"S58_H","ALLI",2023-02-26
"15529","S58_H",2023-02-27,63.88,"",2023-03-06,2023-02-27,"S58_H","ALLI",2023-02-27
"15529","S58_H",2023-02-28,63.88,"",2023-03-06,2023-02-28,"S58_H","ALLI",2023-02-28
"15529","S58_H",2023-03-01,63.86,"",2023-03-06,2023-03-01,"S58_H","ALLI",2023-03-01
"15529","S58_H",2023-03-02,63.85,"",2023-03-06,2023-03-02,"S58_H","ALLI",2023-03-02
"15529","S58_H",2023-03-03,63.85,"",2023-03-06,2023-03-03,"S58_H","ALLI",2023-03-03
"15529","S58_H",2023-03-04,63.83,"",2023-03-06,2023-03-04,"S58_H","ALLI",2023-03-04
"15529","S58_H",2023-03-05,63.8,"",2023-03-14,2023-03-05,"S58_H","ALLI",2023-03-05
"15529","S58_H",2023-03-06,63.79,"",2023-03-14,2023-03-06,"S58_H","ALLI",2023-03-06
"15529","S58_H",2023-03-07,63.79,"",2023-03-14,2023-03-07,"S58_H","ALLI",2023-03-07
"15529","S58_H",2023-03-08,63.75,"",2023-03-14,2023-03-08,"S58_H","ALLI",2023-03-08
"15529","S58_H",2023-03-09,63.74,"",2023-03-14,2023-03-09,"S58_H","ALLI",2023-03-09
"15529","S58_H",2023-03-10,63.75,"",2023-03-14,2023-03-10,"S58_H","ALLI",2023-03-10
"15529","S58_H",2023-03-11,63.72,"",2023-03-14,2023-03-11,"S58_H","ALLI",2023-03-11
"15529","S58_H",2023-03-12,63.71,"",2023-03-14,2023-03-12,"S58_H","ALLI",2023-03-12
"15529","S58_H",2023-03-13,63.74,"",2023-03-23,2023-03-13,"S58_H","ALLI",2023-03-13
"15529","S58_H",2023-03-14,63.76,"",2023-03-23,2023-03-14,"S58_H","ALLI",2023-03-14
"15529","S58_H",2023-03-15,63.73,"",2023-03-23,2023-03-15,"S58_H","ALLI",2023-03-15
"15529","S58_H",2023-03-16,63.71,"",2023-03-23,2023-03-16,"S58_H","ALLI",2023-03-16
"15529","S58_H",2023-03-17,63.72,"",2023-03-23,2023-03-17,"S58_H","ALLI",2023-03-17
"15529","S58_H",2023-03-18,63.72,"",2023-03-23,2023-03-18,"S58_H","ALLI",2023-03-18
"15529","S58_H",2023-03-19,63.66,"",2023-03-23,2023-03-19,"S58_H","ALLI",2023-03-19
"15529","S58_H",2023-03-20,63.64,"",2023-03-23,2023-03-20,"S58_H","ALLI",2023-03-20
"15529","S58_H",2023-03-21,63.63,"",2023-03-23,2023-03-21,"S58_H","ALLI",2023-03-21
"15529","S58_H",2023-03-22,63.62,"",2023-04-03,2023-03-22,"S58_H","ALLI",2023-03-22
"15529","S58_H",2023-03-23,63.61,"",2023-04-03,2023-03-23,"S58_H","ALLI",2023-03-23
"15529","S58_H",2023-03-24,63.61,"",2023-04-03,2023-03-24,"S58_H","ALLI",2023-03-24
"15529","S58_H",2023-03-25,63.61,"",2023-04-03,2023-03-25,"S58_H","ALLI",2023-03-25
"15529","S58_H",2023-03-26,63.59,"",2023-04-03,2023-03-26,"S58_H","ALLI",2023-03-26
"15529","S58_H",2023-03-27,63.59,"",2023-03-31,2023-03-27,"S58_H","ALLI",2023-03-27
"15529","S58_H",2023-03-28,63.57,"",2023-03-31,2023-03-28,"S58_H","ALLI",2023-03-28
"15529","S58_H",2023-03-29,63.53,"",2023-03-31,2023-03-29,"S58_H","ALLI",2023-03-29
"15529","S58_H",2023-03-30,63.5,"",2023-03-31,2023-03-30,"S58_H","ALLI",2023-03-30
"15529","S58_H",2023-03-31,63.49,"",2023-04-01,2023-03-31,"S58_H","ALLI",2023-03-31
"15529","S58_H",2023-04-01,63.5,"",2023-04-02,2023-04-01,"S58_H","ALLI",2023-04-01
"15529","S58_H",2023-04-02,63.47,"",2023-04-03,2023-04-02,"S58_H","ALLI",2023-04-02
"15529","S58_H",2023-04-03,63.46,"",2023-04-04,2023-04-03,"S58_H","ALLI",2023-04-03
"15529","S58_H",2023-04-04,63.44,"",2023-04-05,2023-04-04,"S58_H","ALLI",2023-04-04
"15529","S58_H",2023-04-05,63.42,"",2023-04-06,2023-04-05,"S58_H","ALLI",2023-04-05
"15529","S58_H",2023-04-06,63.39,"",2023-04-07,2023-04-06,"S58_H","ALLI",2023-04-06
"15529","S58_H",2023-04-07,63.37,"",2023-04-08,2023-04-07,"S58_H","ALLI",2023-04-07
"15529","S58_H",2023-04-08,63.35,"",2023-04-09,2023-04-08,"S58_H","ALLI",2023-04-08
"15529","S58_H",2023-04-09,63.3,"",2023-04-10,2023-04-09,"S58_H","ALLI",2023-04-09
"15529","S58_H",2023-04-10,63.26,"",2023-04-11,2023-04-10,"S58_H","ALLI",2023-04-10
"15529","S58_H",2023-04-11,63.22,"",2023-04-14,2023-04-11,"S58_H","ALLI",2023-04-11
"15529","S58_H",2023-04-12,63.2,"",2023-04-14,2023-04-12,"S58_H","ALLI",2023-04-12
"15529","S58_H",2023-04-13,63.22,"",2023-04-14,2023-04-13,"S58_H","ALLI",2023-04-13
"15529","S58_H",2023-04-14,63.2,"",2023-04-17,2023-04-14,"S58_H","ALLI",2023-04-14
"15529","S58_H",2023-04-15,63.17,"",2023-04-16,2023-04-15,"S58_H","ALLI",2023-04-15
"15529","S58_H",2023-04-16,63.18,"",2023-04-17,2023-04-16,"S58_H","ALLI",2023-04-16
"15529","S58_H",2023-04-17,63.22,"",2023-04-18,2023-04-17,"S58_H","ALLI",2023-04-17
"15529","S58_H",2023-04-18,63.17,"",2023-04-19,2023-04-18,"S58_H","ALLI",2023-04-18
"15529","S58_H",2023-04-19,63.09,"",2023-04-20,2023-04-19,"S58_H","ALLI",2023-04-19
"15529","S58_H",2023-04-20,63.05,"",2023-04-21,2023-04-20,"S58_H","ALLI",2023-04-20
"15529","S58_H",2023-04-21,63.02,"",2023-04-22,2023-04-21,"S58_H","ALLI",2023-04-21
"15529","S58_H",2023-04-22,63,"",2023-04-23,2023-04-22,"S58_H","ALLI",2023-04-22
"15529","S58_H",2023-04-23,62.93,"",2023-04-24,2023-04-23,"S58_H","ALLI",2023-04-23
"15529","S58_H",2023-04-24,62.9,"",2023-04-25,2023-04-24,"S58_H","ALLI",2023-04-24
"15529","S58_H",2023-04-25,62.91,"",2023-04-26,2023-04-25,"S58_H","ALLI",2023-04-25
"15529","S58_H",2023-04-26,62.89,"",2023-04-27,2023-04-26,"S58_H","ALLI",2023-04-26
"15529","S58_H",2023-04-27,62.86,"",2023-04-29,2023-04-27,"S58_H","ALLI",2023-04-27
"15529","S58_H",2023-04-28,62.87,"",2023-04-29,2023-04-28,"S58_H","ALLI",2023-04-28
"15529","S58_H",2023-04-29,62.85,"",2023-05-01,2023-04-29,"S58_H","ALLI",2023-04-29
"15529","S58_H",2023-04-30,62.89,"",2023-05-01,2023-04-30,"S58_H","ALLI",2023-04-30
"15529","S58_H",2023-05-01,62.81,"",2023-05-02,2023-05-01,"S58_H","ALLI",2023-05-01
"15529","S58_H",2023-05-02,62.76,"",2023-05-03,2023-05-02,"S58_H","ALLI",2023-05-02
"15529","S58_H",2023-05-03,62.72,"",2023-05-04,2023-05-03,"S58_H","ALLI",2023-05-03
"15529","S58_H",2023-05-04,62.68,"",2023-05-05,2023-05-04,"S58_H","ALLI",2023-05-04
"15529","S58_H",2023-05-05,62.65,"",2023-05-06,2023-05-05,"S58_H","ALLI",2023-05-05
"15529","S58_H",2023-05-06,62.64,"",2023-05-07,2023-05-06,"S58_H","ALLI",2023-05-06
"15529","S58_H",2023-05-07,62.62,"",2023-05-08,2023-05-07,"S58_H","ALLI",2023-05-07
"15529","S58_H",2023-05-08,62.58,"",2023-05-09,2023-05-08,"S58_H","ALLI",2023-05-08
"15529","S58_H",2023-05-09,62.53,"",2023-05-10,2023-05-09,"S58_H","ALLI",2023-05-09
"15529","S58_H",2023-05-10,62.49,"",2023-05-11,2023-05-10,"S58_H","ALLI",2023-05-10
"15529","S58_H",2023-05-11,62.45,"",2023-05-19,2023-05-11,"S58_H","ALLI",2023-05-11
"15529","S58_H",2023-05-12,62.42,"",2023-05-19,2023-05-12,"S58_H","ALLI",2023-05-12
"15529","S58_H",2023-05-13,62.4,"",2023-05-19,2023-05-13,"S58_H","ALLI",2023-05-13
"15529","S58_H",2023-05-14,62.37,"",2023-05-19,2023-05-14,"S58_H","ALLI",2023-05-14
"15529","S58_H",2023-05-15,62.35,"",2023-05-19,2023-05-15,"S58_H","ALLI",2023-05-15
"15529","S58_H",2023-05-16,62.34,"",2023-05-19,2023-05-16,"S58_H","ALLI",2023-05-16
"15529","S58_H",2023-05-17,62.34,"",2023-05-19,2023-05-17,"S58_H","ALLI",2023-05-17
"15529","S58_H",2023-05-18,62.33,"",2023-05-25,2023-05-18,"S58_H","ALLI",2023-05-18
"15529","S58_H",2023-05-19,62.33,"",2023-05-25,2023-05-19,"S58_H","ALLI",2023-05-19
"15529","S58_H",2023-05-20,62.27,"E",2023-05-25,2023-05-20,"S58_H","ALLI",2023-05-20
"15529","S58_H",2023-05-21,62.22,"",2023-05-25,2023-05-21,"S58_H","ALLI",2023-05-21
"15529","S58_H",2023-05-22,62.21,"",2023-05-25,2023-05-22,"S58_H","ALLI",2023-05-22
"15529","S58_H",2023-05-23,62.23,"",2023-05-25,2023-05-23,"S58_H","ALLI",2023-05-23
"15529","S58_H",2023-05-24,62.2,"",2023-06-02,2023-05-24,"S58_H","ALLI",2023-05-24
"15529","S58_H",2023-05-25,62.13,"",2023-06-02,2023-05-25,"S58_H","ALLI",2023-05-25
"15529","S58_H",2023-05-26,62.07,"",2023-06-02,2023-05-26,"S58_H","ALLI",2023-05-26
"15529","S58_H",2023-05-27,62.03,"",2023-06-02,2023-05-27,"S58_H","ALLI",2023-05-27
"15529","S58_H",2023-05-28,62.01,"",2023-06-02,2023-05-28,"S58_H","ALLI",2023-05-28
"15529","S58_H",2023-05-29,62,"",2023-06-02,2023-05-29,"S58_H","ALLI",2023-05-29
"15529","S58_H",2023-05-30,61.99,"",2023-06-02,2023-05-30,"S58_H","ALLI",2023-05-30
"15529","S58_H",2023-05-31,61.96,"",2023-06-02,2023-05-31,"S58_H","ALLI",2023-05-31
"15529","S58_H",2023-06-01,61.95,"P",2023-06-02,2023-06-01,"S58_H","ALLI",2023-06-01
"15529","S58_H",2023-06-02,61.95,"P",2023-06-03,2023-06-02,"S58_H","ALLI",2023-06-02
"15529","S58_H",2023-06-03,62.01,"P",2023-06-04,2023-06-03,"S58_H","ALLI",2023-06-03
"15529","S58_H",2023-06-04,62.03,"P",2023-06-05,2023-06-04,"S58_H","ALLI",2023-06-04
"15529","S58_H",2023-06-05,62,"P",2023-06-06,2023-06-05,"S58_H","ALLI",2023-06-05
"15529","S58_H",2023-06-06,62,"P",2023-06-07,2023-06-06,"S58_H","ALLI",2023-06-06
"15529","S58_H",2023-06-07,62.01,"P",2023-06-08,2023-06-07,"S58_H","ALLI",2023-06-07
"15529","S58_H",2023-06-08,62.03,"P",2023-06-09,2023-06-08,"S58_H","ALLI",2023-06-08
"15529","S58_H",2023-06-09,62.03,"P",2023-06-10,2023-06-09,"S58_H","ALLI",2023-06-09
"15529","S58_H",2023-06-10,62.02,"",2023-06-13,2023-06-10,"S58_H","ALLI",2023-06-10
"15529","S58_H",2023-06-11,62.02,"",2023-06-20,2023-06-11,"S58_H","ALLI",2023-06-11
"15529","S58_H",2023-06-12,62.02,"",2023-06-20,2023-06-12,"S58_H","ALLI",2023-06-12
"15529","S58_H",2023-06-13,62,"",2023-06-20,2023-06-13,"S58_H","ALLI",2023-06-13
"15529","S58_H",2023-06-14,61.99,"",2023-06-20,2023-06-14,"S58_H","ALLI",2023-06-14
"15529","S58_H",2023-06-15,61.96,"",2023-06-20,2023-06-15,"S58_H","ALLI",2023-06-15
"15529","S58_H",2023-06-16,61.96,"",2023-06-20,2023-06-16,"S58_H","ALLI",2023-06-16
"15529","S58_H",2023-06-17,61.97,"",2023-06-20,2023-06-17,"S58_H","ALLI",2023-06-17
"15529","S58_H",2023-06-18,62.03,"",2023-06-20,2023-06-18,"S58_H","ALLI",2023-06-18
"15529","S58_H",2023-06-19,62.01,"",2023-06-28,2023-06-19,"S58_H","ALLI",2023-06-19
"15529","S58_H",2023-06-20,62.01,"",2023-06-28,2023-06-20,"S58_H","ALLI",2023-06-20
"15529","S58_H",2023-06-21,62.03,"",2023-06-28,2023-06-21,"S58_H","ALLI",2023-06-21
"15529","S58_H",2023-06-22,62.04,"",2023-06-28,2023-06-22,"S58_H","ALLI",2023-06-22
"15529","S58_H",2023-06-23,62.09,"",2023-06-28,2023-06-23,"S58_H","ALLI",2023-06-23
"15529","S58_H",2023-06-24,62.19,"",2023-06-28,2023-06-24,"S58_H","ALLI",2023-06-24
"15529","S58_H",2023-06-25,62.19,"",2023-06-28,2023-06-25,"S58_H","ALLI",2023-06-25
"15529","S58_H",2023-06-26,62.19,"",2023-06-28,2023-06-26,"S58_H","ALLI",2023-06-26
"15529","S58_H",2023-06-27,62.19,"",2023-07-07,2023-06-27,"S58_H","ALLI",2023-06-27
"15529","S58_H",2023-06-28,62.21,"",2023-07-07,2023-06-28,"S58_H","ALLI",2023-06-28
"15529","S58_H",2023-06-29,62.32,"",2023-07-07,2023-06-29,"S58_H","ALLI",2023-06-29
"15529","S58_H",2023-06-30,62.32,"",2023-07-07,2023-06-30,"S58_H","ALLI",2023-06-30
"15529","S58_H",2023-07-01,62.33,"",2023-07-07,2023-07-01,"S58_H","ALLI",2023-07-01
"15529","S58_H",2023-07-02,62.33,"",2023-07-07,2023-07-02,"S58_H","ALLI",2023-07-02
"15529","S58_H",2023-07-03,62.32,"",2023-07-07,2023-07-03,"S58_H","ALLI",2023-07-03
"15529","S58_H",2023-07-04,62.34,"",2023-07-07,2023-07-04,"S58_H","ALLI",2023-07-04
"15529","S58_H",2023-07-05,62.34,"",2023-07-07,2023-07-05,"S58_H","ALLI",2023-07-05
"15529","S58_H",2023-07-06,62.34,"",2023-07-17,2023-07-06,"S58_H","ALLI",2023-07-06
"15529","S58_H",2023-07-07,62.36,"",2023-07-17,2023-07-07,"S58_H","ALLI",2023-07-07
"15529","S58_H",2023-07-08,62.4,"",2023-07-17,2023-07-08,"S58_H","ALLI",2023-07-08
"15529","S58_H",2023-07-09,62.41,"",2023-07-17,2023-07-09,"S58_H","ALLI",2023-07-09
"15529","S58_H",2023-07-10,62.41,"",2023-07-17,2023-07-10,"S58_H","ALLI",2023-07-10
"15529","S58_H",2023-07-11,62.39,"",2023-07-17,2023-07-11,"S58_H","ALLI",2023-07-11
"15529","S58_H",2023-07-12,62.38,"",2023-07-17,2023-07-12,"S58_H","ALLI",2023-07-12
"15529","S58_H",2023-07-13,62.37,"",2023-07-17,2023-07-13,"S58_H","ALLI",2023-07-13
"15529","S58_H",2023-07-14,62.38,"",2023-07-17,2023-07-14,"S58_H","ALLI",2023-07-14
"15529","S58_H",2023-07-15,62.44,"",2023-07-17,2023-07-15,"S58_H","ALLI",2023-07-15
"15529","S58_H",2023-07-16,62.47,"",2023-07-25,2023-07-16,"S58_H","ALLI",2023-07-16
"15529","S58_H",2023-07-17,62.51,"",2023-07-25,2023-07-17,"S58_H","ALLI",2023-07-17
"15529","S58_H",2023-07-18,62.56,"",2023-07-25,2023-07-18,"S58_H","ALLI",2023-07-18
"15529","S58_H",2023-07-19,62.6,"",2023-07-25,2023-07-19,"S58_H","ALLI",2023-07-19
"15529","S58_H",2023-07-20,62.61,"",2023-07-25,2023-07-20,"S58_H","ALLI",2023-07-20
"15529","S58_H",2023-07-21,62.62,"",2023-07-25,2023-07-21,"S58_H","ALLI",2023-07-21
"15529","S58_H",2023-07-22,62.61,"",2023-07-25,2023-07-22,"S58_H","ALLI",2023-07-22
"15529","S58_H",2023-07-23,62.59,"",2023-07-25,2023-07-23,"S58_H","ALLI",2023-07-23
"15529","S58_H",2023-07-24,62.58,"",2023-08-01,2023-07-24,"S58_H","ALLI",2023-07-24
"15529","S58_H",2023-07-25,62.56,"",2023-08-01,2023-07-25,"S58_H","ALLI",2023-07-25
"15529","S58_H",2023-07-26,62.56,"",2023-08-01,2023-07-26,"S58_H","ALLI",2023-07-26
"15529","S58_H",2023-07-27,62.56,"",2023-08-01,2023-07-27,"S58_H","ALLI",2023-07-27
"15529","S58_H",2023-07-28,62.57,"",2023-08-01,2023-07-28,"S58_H","ALLI",2023-07-28
"15529","S58_H",2023-07-29,62.57,"",2023-08-01,2023-07-29,"S58_H","ALLI",2023-07-29
"15529","S58_H",2023-07-30,62.62,"",2023-08-01,2023-07-30,"S58_H","ALLI",2023-07-30
"15529","S58_H",2023-07-31,62.65,"",2023-08-11,2023-07-31,"S58_H","ALLI",2023-07-31
"15529","S58_H",2023-08-01,62.7,"",2023-08-11,2023-08-01,"S58_H","ALLI",2023-08-01
"15529","S58_H",2023-08-02,62.73,"",2023-08-11,2023-08-02,"S58_H","ALLI",2023-08-02
"15529","S58_H",2023-08-03,62.74,"",2023-08-11,2023-08-03,"S58_H","ALLI",2023-08-03
"15529","S58_H",2023-08-04,62.75,"",2023-08-11,2023-08-04,"S58_H","ALLI",2023-08-04
"15529","S58_H",2023-08-05,62.76,"",2023-08-11,2023-08-05,"S58_H","ALLI",2023-08-05
"15529","S58_H",2023-08-06,62.76,"",2023-08-11,2023-08-06,"S58_H","ALLI",2023-08-06
"15529","S58_H",2023-08-07,62.76,"",2023-08-11,2023-08-07,"S58_H","ALLI",2023-08-07
"15529","S58_H",2023-08-08,62.76,"",2023-08-11,2023-08-08,"S58_H","ALLI",2023-08-08
"15529","S58_H",2023-08-09,62.75,"",2023-08-11,2023-08-09,"S58_H","ALLI",2023-08-09
"15529","S58_H",2023-08-10,62.74,"",2023-08-18,2023-08-10,"S58_H","ALLI",2023-08-10
"15529","S58_H",2023-08-11,62.72,"",2023-08-18,2023-08-11,"S58_H","ALLI",2023-08-11
"15529","S58_H",2023-08-12,62.71,"",2023-08-18,2023-08-12,"S58_H","ALLI",2023-08-12
"15529","S58_H",2023-08-13,62.7,"",2023-08-18,2023-08-13,"S58_H","ALLI",2023-08-13
"15529","S58_H",2023-08-14,62.7,"",2023-08-18,2023-08-14,"S58_H","ALLI",2023-08-14
"15529","S58_H",2023-08-15,62.67,"",2023-08-18,2023-08-15,"S58_H","ALLI",2023-08-15
"15529","S58_H",2023-08-16,62.66,"",2023-08-18,2023-08-16,"S58_H","ALLI",2023-08-16
"15529","S58_H",2023-08-17,62.68,"",2023-08-28,2023-08-17,"S58_H","ALLI",2023-08-17
"15529","S58_H",2023-08-18,62.72,"",2023-08-28,2023-08-18,"S58_H","ALLI",2023-08-18
"15529","S58_H",2023-08-19,62.74,"",2023-08-28,2023-08-19,"S58_H","ALLI",2023-08-19
"15529","S58_H",2023-08-20,62.76,"",2023-08-28,2023-08-20,"S58_H","ALLI",2023-08-20
"15529","S58_H",2023-08-21,62.78,"",2023-08-28,2023-08-21,"S58_H","ALLI",2023-08-21
"15529","S58_H",2023-08-22,62.78,"",2023-08-28,2023-08-22,"S58_H","ALLI",2023-08-22
"15529","S58_H",2023-08-23,62.78,"",2023-08-28,2023-08-23,"S58_H","ALLI",2023-08-23
"15529","S58_H",2023-08-24,62.78,"",2023-08-28,2023-08-24,"S58_H","ALLI",2023-08-24
"15529","S58_H",2023-08-25,62.77,"",2023-08-28,2023-08-25,"S58_H","ALLI",2023-08-25
"15529","S58_H",2023-08-26,62.77,"",2023-08-28,2023-08-26,"S58_H","ALLI",2023-08-26
"15529","S58_H",2023-08-27,62.76,"",2023-09-07,2023-08-27,"S58_H","ALLI",2023-08-27
"15529","S58_H",2023-08-28,62.77,"",2023-09-07,2023-08-28,"S58_H","ALLI",2023-08-28
"15529","S58_H",2023-08-29,62.8,"",2023-09-07,2023-08-29,"S58_H","ALLI",2023-08-29
"15529","S58_H",2023-08-30,62.99,"",2023-09-07,2023-08-30,"S58_H","ALLI",2023-08-30
"15529","S58_H",2023-08-31,62.98,"",2023-09-07,2023-08-31,"S58_H","ALLI",2023-08-31
"15529","S58_H",2023-09-01,63.02,"",2023-09-07,2023-09-01,"S58_H","ALLI",2023-09-01
"15529","S58_H",2023-09-02,63.17,"",2023-09-07,2023-09-02,"S58_H","ALLI",2023-09-02
"15529","S58_H",2023-09-03,63.14,"",2023-09-07,2023-09-03,"S58_H","ALLI",2023-09-03
"15529","S58_H",2023-09-04,63.09,"",2023-09-07,2023-09-04,"S58_H","ALLI",2023-09-04
"15529","S58_H",2023-09-05,63.04,"",2023-09-07,2023-09-05,"S58_H","ALLI",2023-09-05
"15529","S58_H",2023-09-06,63,"",2023-09-14,2023-09-06,"S58_H","ALLI",2023-09-06
"15529","S58_H",2023-09-07,62.99,"",2023-09-14,2023-09-07,"S58_H","ALLI",2023-09-07
"15529","S58_H",2023-09-08,63.02,"",2023-09-14,2023-09-08,"S58_H","ALLI",2023-09-08
"15529","S58_H",2023-09-09,63.08,"",2023-09-14,2023-09-09,"S58_H","ALLI",2023-09-09
"15529","S58_H",2023-09-10,63.04,"",2023-09-14,2023-09-10,"S58_H","ALLI",2023-09-10
"15529","S58_H",2023-09-11,63.01,"",2023-09-14,2023-09-11,"S58_H","ALLI",2023-09-11
"15529","S58_H",2023-09-12,63,"",2023-09-14,2023-09-12,"S58_H","ALLI",2023-09-12
"15529","S58_H",2023-09-13,62.99,"",2023-09-22,2023-09-13,"S58_H","ALLI",2023-09-13
"15529","S58_H",2023-09-14,62.97,"",2023-09-22,2023-09-14,"S58_H","ALLI",2023-09-14
"15529","S58_H",2023-09-15,62.95,"",2023-09-22,2023-09-15,"S58_H","ALLI",2023-09-15
"15529","S58_H",2023-09-16,62.96,"",2023-09-22,2023-09-16,"S58_H","ALLI",2023-09-16
"15529","S58_H",2023-09-17,62.97,"",2023-09-22,2023-09-17,"S58_H","ALLI",2023-09-17
"15529","S58_H",2023-09-18,62.96,"",2023-09-22,2023-09-18,"S58_H","ALLI",2023-09-18
"15529","S58_H",2023-09-19,62.94,"",2023-09-22,2023-09-19,"S58_H","ALLI",2023-09-19
"15529","S58_H",2023-09-20,63,"",2023-09-22,2023-09-20,"S58_H","ALLI",2023-09-20
"15529","S58_H",2023-09-21,63.17,"",2023-10-02,2023-09-21,"S58_H","ALLI",2023-09-21
"15529","S58_H",2023-09-22,63.21,"",2023-10-02,2023-09-22,"S58_H","ALLI",2023-09-22
"15529","S58_H",2023-09-23,63.2,"",2023-10-02,2023-09-23,"S58_H","ALLI",2023-09-23
"15529","S58_H",2023-09-24,63.17,"",2023-10-02,2023-09-24,"S58_H","ALLI",2023-09-24
"15529","S58_H",2023-09-25,63.11,"",2023-10-02,2023-09-25,"S58_H","ALLI",2023-09-25
"15529","S58_H",2023-09-26,63.15,"",2023-10-02,2023-09-26,"S58_H","ALLI",2023-09-26
"15529","S58_H",2023-09-27,63.27,"",2023-10-02,2023-09-27,"S58_H","ALLI",2023-09-27
